Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ColoRect-AdenoCA::SP21400	793040	0.964	261603.309	32.987%	63316.82	27.063%	0.10293	0.959
ColoRect-AdenoCA::SP18946	960813	0.997	126028.933	13.117%	25819.333	7.564%	0.01839	0.997
ColoRect-AdenoCA::SP80615	2426469	0.995	347056.097	14.303%	89536.289	10.454%	0.02176	0.994
Eso-AdenoCA::SP111058	63983	0.992	10751.191	16.803%	3159.384	13.675%	0.03274	0.991
Eso-AdenoCA::SP111066	79659	0.994	10035.734	12.598%	2651.491	11.336%	0.01597	0.993
Eso-AdenoCA::SP111113	79140	0.999	6242.468	7.888%	1233.775	5.07%	0.00816	0.999
Eso-AdenoCA::SP110865	55751	0.996	5569.045	9.989%	791.435	8.707%	0.01017	0.994
Eso-AdenoCA::SP23502	74471	0.995	8569.213	11.507%	1945.878	9.857%	0.01067	0.994
Eso-AdenoCA::SP111001	59462	0.995	9011.472	15.155%	1635.028	10.526%	0.01866	0.994
Eso-AdenoCA::SP111173	105594	0.99	18271.558	17.304%	4058.034	14.353%	0.02507	0.988
Eso-AdenoCA::SP111091	54578	0.987	7969.377	14.602%	2188.736	16.056%	0.02118	0.985
Eso-AdenoCA::SP111175	123973	0.989	26899.33	21.698%	5565.697	14.827%	0.04422	0.988
Eso-AdenoCA::SP111114	57609	0.997	6356.958	11.035%	1058.534	7.828%	0.0127	0.996
Head-SCC::SP30113	87623	0.997	6680.66	7.624%	881.436	7.541%	0.00543	0.993
Head-SCC::SP30332	52507	0.996	4631.348	8.82%	641.312	9.374%	0.00693	0.989
Head-SCC::SP30675	63185	0.997	4791.943	7.584%	676.099	7.937%	0.00566	0.993
Liver-HCC::SP98090	63686	0.959	18073.909	28.38%	2415.262	28.379%	0.05992	0.902
Lung-AdenoCA::SP53460	53534	0.997	4295.736	8.024%	619.388	7.66%	0.00683	0.995
Lung-AdenoCA::SP54113	110327	0.998	6524.765	5.914%	929.324	6.067%	0.00357	0.996
Lung-AdenoCA::SP55235	113803	0.998	6894.931	6.059%	1097.657	6.903%	0.00308	0.995
Lung-AdenoCA::SP50611	53404	0.997	4236.259	7.932%	657.297	7.907%	0.00628	0.995
Lung-AdenoCA::SP55142	157043	0.998	8605.022	5.479%	1306.688	5.681%	0.00233	0.997
Lung-AdenoCA::SP53618	61322	0.998	4494.918	7.33%	619.888	6.392%	0.00523	0.996
Lung-AdenoCA::SP53810	185584	0.987	33858.765	18.244%	5120.931	16.207%	0.02885	0.979
Lung-AdenoCA::SP55509	66135	0.998	4165.778	6.299%	619.619	5.991%	0.00395	0.997
Lung-SCC::SP56553	133882	0.977	21298.416	15.908%	6231.875	21.557%	0.01788	0.97
Lung-SCC::SP57941	75502	0.999	3645.04	4.828%	599.591	5.289%	0.002	0.997
Lung-SCC::SP57818	50099	0.998	3717.821	7.421%	531.064	6.73%	0.00737	0.996
Lung-SCC::SP56704	53748	0.996	4460.031	8.298%	599.284	8.433%	0.00644	0.991
Lung-SCC::SP59245	55120	0.999	3004.684	5.451%	446.288	5.369%	0.00291	0.997
Lung-SCC::SP57933	57547	0.994	5178.739	8.999%	866.435	10.924%	0.00642	0.987
Lung-SCC::SP57669	50722	0.998	3126.551	6.164%	427.833	6.459%	0.00365	0.995
Lung-SCC::SP58342	74224	0.969	12026.52	16.203%	2525.313	25.049%	0.04341	0.928
Lung-SCC::SP57619	53782	0.998	3191.483	5.934%	510.2	6.776%	0.00316	0.995
Lung-SCC::SP58245	59177	0.991	7466.869	12.618%	1014.396	13.171%	0.01235	0.978
Lung-SCC::SP57251	52103	0.996	4150.986	7.967%	602.4	8.614%	0.00521	0.991
Lung-SCC::SP58668	65970	0.996	5232.065	7.931%	754.429	8.821%	0.00595	0.99
Lung-SCC::SP58326	71525	0.998	4124.97	5.767%	533.8	5.509%	0.00323	0.997
Lung-SCC::SP57267	51391	0.995	4580.414	8.913%	678.518	9.946%	0.00715	0.988
Lung-SCC::SP57066	57913	0.998	4118.386	7.111%	555.867	7.056%	0.00489	0.994
Lung-SCC::SP57846	53964	0.998	4119.598	7.634%	593.654	6.407%	0.00551	0.997
Lung-SCC::SP57189	113846	0.998	6585.075	5.784%	937.87	5.81%	0.0033	0.997
Lymph-BNHL::SP116668	66901	0.992	10383.499	15.521%	2016.119	12.627%	0.02118	0.991
Lymph-BNHL::SP116697	112529	0.954	29834.537	26.513%	4728.663	30.268%	0.06649	0.899
Panc-AdenoCA::SP125732	95745	0.963	22199.235	23.186%	4874.741	27.331%	0.04059	0.947
Panc-AdenoCA::SP125770	55454	0.972	12669.791	22.847%	2035.785	23.665%	0.04537	0.95
Skin-Melanoma::SP124389	70873	0.999	4753.232	6.707%	1118.348	4.152%	0.01008	0.999
Skin-Melanoma::SP124362	214810	1.0	9959.863	4.637%	2906.307	3.394%	0.00354	0.999
Skin-Melanoma::SP124394	105876	0.997	10913.175	10.308%	3579.975	8.351%	0.00902	0.996
Skin-Melanoma::SP124334	87764	1.0	3951.898	4.503%	681.782	2.172%	0.00514	1.0
Skin-Melanoma::SP124454	58815	1.0	2972.482	5.054%	528.211	2.366%	0.00696	1.0
Skin-Melanoma::SP124380	162971	0.999	11446.391	7.024%	2417.334	4.092%	0.013	0.999
Skin-Melanoma::SP124399	144375	0.999	12489.799	8.651%	3102.052	5.626%	0.01244	0.998
Skin-Melanoma::SP124311	109379	0.998	11609.453	10.614%	2141.996	6.298%	0.02025	0.998
Skin-Melanoma::SP124434	85261	0.999	6530.09	7.659%	1642.882	5.415%	0.01695	0.998
Skin-Melanoma::SP124428	305689	1.0	13476.459	4.409%	2885.434	2.415%	0.00783	1.0
Skin-Melanoma::SP124449	137987	1.0	6646.228	4.817%	1193.961	2.177%	0.00773	1.0
Skin-Melanoma::SP124298	366716	0.996	50476.066	13.764%	13401.098	10.039%	0.02114	0.996
Skin-Melanoma::SP124431	92652	0.999	8743.181	9.437%	1831.694	5.944%	0.01397	0.998
Skin-Melanoma::SP124409	245674	1.0	12450.667	5.068%	2857.882	2.809%	0.00794	1.0
Skin-Melanoma::SP124376	55168	0.999	3408.468	6.178%	705.714	3.433%	0.01141	0.999
Skin-Melanoma::SP124439	319683	0.998	35522.238	11.112%	8390.073	7.25%	0.02746	0.998
Skin-Melanoma::SP124406	73754	0.999	4874.523	6.609%	863.436	3.447%	0.01466	0.999
Skin-Melanoma::SP124382	478961	0.996	56923.992	11.885%	15298.323	8.994%	0.01475	0.996
Skin-Melanoma::SP124415	859178	0.996	136175.079	15.849%	33595.163	10.039%	0.05172	0.995
Skin-Melanoma::SP124436	318815	0.996	42001.141	13.174%	10209.61	8.716%	0.02001	0.996
Skin-Melanoma::SP124460	163978	1.0	6828.761	4.164%	1668.174	2.642%	0.00413	1.0
Skin-Melanoma::SP124425	91518	1.0	4524.832	4.944%	1035.052	3.234%	0.00456	0.999
Skin-Melanoma::SP124367	155967	0.999	9852.743	6.317%	2153.283	3.914%	0.00699	0.999
Skin-Melanoma::SP124377	61019	0.999	4292.577	7.035%	945.3	4.636%	0.00926	0.999
Skin-Melanoma::SP124412	77288	0.998	7863.318	10.174%	1713.172	6.201%	0.02708	0.998
Skin-Melanoma::SP124329	51726	0.999	3953.046	7.642%	915.471	4.644%	0.00988	0.999
Skin-Melanoma::SP124326	61290	0.999	6066.172	9.897%	1265.049	5.53%	0.01716	0.998
Skin-Melanoma::SP124458	161511	1.0	6996.193	4.332%	1550.297	2.661%	0.0062	1.0
Skin-Melanoma::SP124401	435965	0.998	41349.836	9.485%	10055.637	6.423%	0.01468	0.998
Skin-Melanoma::SP124384	177782	0.999	11980.127	6.739%	2085.155	3.689%	0.00776	0.999
Skin-Melanoma::SP124462	114171	0.999	6418.632	5.622%	1616.821	3.79%	0.00491	0.999
Skin-Melanoma::SP124452	91909	0.999	5705.29	6.208%	1172.012	3.491%	0.00717	0.999
Skin-Melanoma::SP124386	115835	1.0	5080.239	4.386%	1074.189	2.426%	0.00575	1.0
Skin-Melanoma::SP124418	107381	0.999	9638.845	8.976%	1707.363	4.34%	0.01706	0.999
Skin-Melanoma::SP124319	205301	0.999	14069.589	6.853%	3261.957	3.984%	0.01213	0.999
Skin-Melanoma::SP124447	444091	0.999	35891.765	8.082%	8081.891	5.277%	0.01845	0.999
Skin-Melanoma::SP124369	140457	0.999	9892.477	7.043%	2243.638	4.262%	0.00883	0.999
Skin-Melanoma::SP124365	75536	1.0	4012.233	5.312%	848.422	3.239%	0.00451	0.999
Skin-Melanoma::SP124420	71144	0.999	4552.44	6.399%	990.634	3.66%	0.00739	0.999
Skin-Melanoma::SP124364	109414	0.999	6030.294	5.511%	1380.304	3.511%	0.00561	0.999
Skin-Melanoma::SP124307	121510	1.0	4407.202	3.627%	722.801	1.554%	0.00366	1.0
Skin-Melanoma::SP82445	744553	0.996	104933.982	14.094%	26227.612	9.451%	0.04836	0.996
Skin-Melanoma::SP83242	73248	0.996	12758.575	17.418%	2544.857	10.609%	0.04473	0.995
Skin-Melanoma::SP103894	159349	0.999	9690.597	6.081%	1921.247	3.401%	0.00786	0.999
Skin-Melanoma::SP83382	58882	0.999	5292.432	8.988%	1085.491	5.219%	0.02123	0.999
Skin-Melanoma::SP82451	51533	0.999	4064.675	7.888%	664.783	4.202%	0.01336	0.999
Skin-Melanoma::SP83312	57742	1.0	2703.157	4.681%	470.553	2.367%	0.0052	1.0
Skin-Melanoma::SP82614	57444	0.999	4465.237	7.773%	1106.785	5.467%	0.00778	0.999
Skin-Melanoma::SP82431	373348	0.997	51617.864	13.826%	10469.857	8.827%	0.03661	0.996
Skin-Melanoma::SP82459	78286	0.997	8478.416	10.83%	2486.891	8.327%	0.01222	0.996
Skin-Melanoma::SP82532	212889	0.994	43787.372	20.568%	8959.105	13.09%	0.04425	0.994
Skin-Melanoma::SP83482	68683	0.999	6174.342	8.99%	1264.825	5.268%	0.01781	0.998
Skin-Melanoma::SP104530	71362	0.999	5563.34	7.796%	994.322	4.507%	0.00871	0.999
Skin-Melanoma::SP82644	240513	1.0	9904.061	4.118%	2542.649	2.659%	0.00301	1.0
Skin-Melanoma::SP82988	92423	0.995	11861.736	12.834%	3369.368	9.543%	0.03389	0.995
Skin-Melanoma::SP82461	84719	1.0	4418.982	5.216%	778.107	2.613%	0.00963	1.0
Skin-Melanoma::SP82900	279814	0.997	31068.238	11.103%	8230.329	7.71%	0.02778	0.997
Skin-Melanoma::SP82399	116295	0.999	8884.667	7.64%	2158.091	5.057%	0.00796	0.999
Skin-Melanoma::SP82417	250745	1.0	12121.394	4.834%	2390.65	2.402%	0.00638	1.0
Skin-Melanoma::SP104056	334004	0.996	44813.593	13.417%	10393.146	9.043%	0.03168	0.996
Skin-Melanoma::SP83083	75677	0.999	5290.295	6.991%	1003.263	3.898%	0.01226	0.999
Skin-Melanoma::SP83019	98123	1.0	5020.99	5.117%	943.495	2.648%	0.00878	1.0
Skin-Melanoma::SP83146	347886	0.998	32166.093	9.246%	8795.477	6.584%	0.02364	0.998
Skin-Melanoma::SP103866	94887	0.999	7015.202	7.393%	1906.06	5.438%	0.00753	0.998
Skin-Melanoma::SP83844	57187	0.999	3384.712	5.919%	663.239	3.333%	0.00747	0.999
Stomach-AdenoCA::SP135287	66574	0.979	10277.623	15.438%	2586.873	20.31%	0.02448	0.971
Stomach-AdenoCA::SP85122	80659	0.976	17574.874	21.789%	3358.193	21.757%	0.03736	0.966
Stomach-AdenoCA::SP84384	118437	0.975	25443.688	21.483%	4863.884	22.177%	0.04425	0.964
Stomach-AdenoCA::SP84491	64707	0.998	5383.859	8.32%	1075.055	6.127%	0.00747	0.998
Stomach-AdenoCA::SP84743	60006	0.993	8004.898	13.34%	1607.481	12.128%	0.02004	0.991
Stomach-AdenoCA::SP84982	64043	0.994	7148.117	11.161%	1136.279	11.193%	0.01136	0.989
Stomach-AdenoCA::SP84392	104620	0.992	11808.695	11.287%	2129.13	12.78%	0.01074	0.986
Stomach-AdenoCA::SP105018	58804	0.974	11566.493	19.67%	1661.925	22.845%	0.02816	0.92
Stomach-AdenoCA::SP84439	389215	0.957	99423.791	25.545%	17096.817	29.125%	0.06544	0.919
Stomach-AdenoCA::SP84922	68029	0.999	4756.992	6.993%	1066.496	5.457%	0.00492	0.998
Uterus-AdenoCA::SP90209	549929	0.975	124516.34	22.642%	32129.824	23.106%	0.04273	0.971
Uterus-AdenoCA::SP93540	65697	0.963	15566.425	23.694%	3160.703	27.018%	0.05074	0.945
Uterus-AdenoCA::SP93227	928218	0.916	390381.612	42.057%	79801.782	40.859%	0.17225	0.89
Uterus-AdenoCA::SP94933	62442	0.975	12864.047	20.602%	2135.893	22.211%	0.03655	0.955
Uterus-AdenoCA::SP92364	115351	0.981	22233.074	19.274%	3918.385	19.397%	0.03178	0.971
Uterus-AdenoCA::SP92659	282262	0.992	61653.258	21.843%	21562.916	17.01%	0.03564	0.992
