Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
Eso-AdenoCA::SP111091	54578	0.988	7547.721	13.829%	2104.586	15.439%	0.0189	0.986
Eso-AdenoCA::SP111175	123973	0.989	26207.985	21.14%	5505.968	14.668%	0.04185	0.988
Eso-AdenoCA::SP111114	57609	0.998	5443.771	9.45%	909.313	6.724%	0.00954	0.997
Head-SCC::SP30113	87623	0.998	5965.964	6.809%	809.978	6.929%	0.00475	0.994
Head-SCC::SP30332	52507	0.996	4262.972	8.119%	597.096	8.728%	0.00605	0.99
Head-SCC::SP30675	63185	0.997	4545.92	7.195%	636.853	7.476%	0.0051	0.993
Liver-HCC::SP98090	63686	0.96	16958.579	26.628%	2405.796	28.267%	0.05596	0.903
Lung-AdenoCA::SP53460	53534	0.997	3958.129	7.394%	586.416	7.252%	0.00629	0.995
Lung-AdenoCA::SP54113	110327	0.998	6362.15	5.767%	899.189	5.87%	0.00348	0.996
Lung-AdenoCA::SP55235	113803	0.998	6201.582	5.449%	934.829	5.879%	0.0027	0.996
Lung-AdenoCA::SP50611	53404	0.997	4054.925	7.593%	650.387	7.824%	0.00555	0.995
Lung-AdenoCA::SP55142	157043	0.999	8332.674	5.306%	1212.513	5.272%	0.00232	0.997
Lung-AdenoCA::SP53618	61322	0.998	4033.902	6.578%	573.247	5.911%	0.0042	0.997
Lung-AdenoCA::SP53810	185584	0.988	31455.973	16.95%	4974.068	15.742%	0.02456	0.981
Lung-AdenoCA::SP55509	66135	0.998	3891.734	5.885%	595.447	5.758%	0.00324	0.997
Lung-SCC::SP56553	133882	0.983	19583.277	14.627%	5369.848	18.575%	0.01462	0.978
Lung-SCC::SP57941	75502	0.999	3468.831	4.594%	589.448	5.2%	0.00185	0.998
Lung-SCC::SP57818	50099	0.998	3482.462	6.951%	515.55	6.533%	0.00622	0.996
Lung-SCC::SP56704	53748	0.997	4191.957	7.799%	567.841	7.991%	0.00585	0.992
Lung-SCC::SP59245	55120	0.999	2900.601	5.262%	427.716	5.146%	0.00275	0.998
Lung-SCC::SP57933	57547	0.996	4875.114	8.472%	693.125	8.739%	0.00555	0.992
Lung-SCC::SP57669	50722	0.998	2621.904	5.169%	369.212	5.574%	0.00289	0.996
Lung-SCC::SP58342	74224	0.972	10573.713	14.246%	2387.75	23.684%	0.03996	0.935
Lung-SCC::SP57619	53782	0.998	3225.363	5.997%	511.57	6.794%	0.00337	0.995
Lung-SCC::SP58245	59177	0.992	6965.633	11.771%	961.02	12.478%	0.01117	0.98
Lung-SCC::SP57251	52103	0.997	3976.188	7.631%	578.837	8.277%	0.00476	0.992
Lung-SCC::SP58668	65970	0.997	4740.014	7.185%	698.762	8.17%	0.00532	0.991
Lung-SCC::SP58326	71525	0.999	3942.917	5.513%	506.788	5.231%	0.00294	0.997
Lung-SCC::SP57267	51391	0.995	4582.473	8.917%	662.238	9.708%	0.00683	0.989
Lung-SCC::SP57066	57913	0.998	4131.518	7.134%	547.391	6.948%	0.00474	0.994
Lung-SCC::SP57846	53964	0.998	3961.748	7.341%	577.598	6.233%	0.00518	0.997
Lung-SCC::SP57189	113846	0.999	5845.018	5.134%	834.614	5.17%	0.00298	0.997
Lymph-BNHL::SP116668	66901	0.992	10722.248	16.027%	2077.361	13.01%	0.0213	0.99
Lymph-BNHL::SP116697	112529	0.954	29141.84	25.897%	4730.371	30.279%	0.06667	0.899
Panc-AdenoCA::SP125732	95745	0.979	17409.761	18.183%	3639.336	20.405%	0.02957	0.97
Panc-AdenoCA::SP125770	55454	0.972	13030.422	23.498%	2026.173	23.554%	0.04453	0.95
Skin-Melanoma::SP124389	70873	0.999	7405.007	10.448%	1615.105	5.997%	0.01771	0.999
Skin-Melanoma::SP124362	214810	0.999	22497.733	10.473%	5640.946	6.588%	0.01796	0.999
Skin-Melanoma::SP124394	105876	0.998	12465.966	11.774%	3652.607	8.521%	0.02096	0.998
Skin-Melanoma::SP124334	87764	1.0	5965.015	6.797%	1108.521	3.532%	0.00873	1.0
Skin-Melanoma::SP124454	58815	0.999	4840.261	8.23%	885.048	3.964%	0.01246	0.999
Skin-Melanoma::SP124380	162971	0.999	12500.099	7.67%	2490.698	4.216%	0.01297	0.999
Skin-Melanoma::SP124399	144375	0.999	15553.882	10.773%	3424.557	6.211%	0.02657	0.998
Skin-Melanoma::SP124311	109379	0.999	10509.496	9.608%	1841.134	5.414%	0.01737	0.999
Skin-Melanoma::SP124434	85261	1.0	5376.405	6.306%	1183.513	3.901%	0.00858	1.0
Skin-Melanoma::SP124428	305689	1.0	26238.951	8.584%	5781.47	4.838%	0.01595	1.0
Skin-Melanoma::SP124449	137987	0.999	9683.095	7.017%	2125.091	3.875%	0.01279	0.999
Skin-Melanoma::SP124298	366716	0.997	56930.658	15.524%	13812.865	10.347%	0.03007	0.997
Skin-Melanoma::SP124431	92652	0.999	9523.397	10.279%	1938.449	6.29%	0.01538	0.999
Skin-Melanoma::SP124409	245674	0.999	21147.656	8.608%	5616.904	5.52%	0.01387	0.999
Skin-Melanoma::SP124376	55168	1.0	3754.529	6.806%	667.606	3.248%	0.01073	1.0
Skin-Melanoma::SP124439	319683	0.999	27024.63	8.454%	6166.845	5.329%	0.01295	0.999
Skin-Melanoma::SP124406	73754	0.999	6862.098	9.304%	1231.376	4.916%	0.01952	0.999
Skin-Melanoma::SP124382	478961	0.997	64082.184	13.379%	13408.473	7.883%	0.02723	0.997
Skin-Melanoma::SP124415	859178	0.999	64523.469	7.51%	16376.425	4.894%	0.01038	0.999
Skin-Melanoma::SP124436	318815	0.997	40212.195	12.613%	9799.619	8.366%	0.02784	0.997
Skin-Melanoma::SP124460	163978	1.0	11555.789	7.047%	2198.483	3.482%	0.01569	1.0
Skin-Melanoma::SP124425	91518	0.999	6621.279	7.235%	1373.384	4.291%	0.00984	0.999
Skin-Melanoma::SP124367	155967	0.999	14655.749	9.397%	2958.67	5.377%	0.01426	0.999
Skin-Melanoma::SP124377	61019	0.999	5084.214	8.332%	953.685	4.677%	0.01238	0.999
Skin-Melanoma::SP124412	77288	0.998	9746.245	12.61%	1945.913	7.043%	0.03177	0.998
Skin-Melanoma::SP124329	51726	0.999	4921.149	9.514%	1102.313	5.592%	0.01892	0.999
Skin-Melanoma::SP124326	61290	0.999	6850.014	11.176%	1458.889	6.377%	0.01746	0.999
Skin-Melanoma::SP124458	161511	1.0	12357.684	7.651%	2240.87	3.846%	0.01438	1.0
Skin-Melanoma::SP124401	435965	0.998	52935.26	12.142%	11126.558	7.107%	0.0229	0.998
Skin-Melanoma::SP124384	177782	0.999	14665.544	8.249%	2497.863	4.419%	0.01091	0.999
Skin-Melanoma::SP124462	114171	0.999	9170.727	8.032%	1697.562	3.979%	0.01421	0.999
Skin-Melanoma::SP124452	91909	0.999	7608.04	8.278%	1476.557	4.398%	0.01391	0.999
Skin-Melanoma::SP124386	115835	0.999	9051.003	7.814%	1872.24	4.229%	0.01313	0.999
Skin-Melanoma::SP124418	107381	0.999	10909.661	10.16%	2108.518	5.36%	0.02112	0.999
Skin-Melanoma::SP124319	205301	0.999	16935.79	8.249%	4091.4	4.997%	0.01189	0.999
Skin-Melanoma::SP124447	444091	1.0	25784.136	5.806%	4400.612	2.873%	0.00976	1.0
Skin-Melanoma::SP124369	140457	0.999	15082.522	10.738%	3478.219	6.607%	0.01713	0.999
Skin-Melanoma::SP124365	75536	0.999	5234.307	6.93%	1026.008	3.917%	0.00829	0.999
Skin-Melanoma::SP124420	71144	0.999	6568.576	9.233%	1358.474	5.019%	0.01574	0.999
Skin-Melanoma::SP124364	109414	0.999	7876.876	7.199%	1492.083	3.795%	0.01275	0.999
Skin-Melanoma::SP124307	121510	1.0	8748.717	7.2%	1690.674	3.634%	0.01226	1.0
Skin-Melanoma::SP82445	744553	0.999	50286.509	6.754%	10031.37	3.615%	0.01032	0.999
Skin-Melanoma::SP83242	73248	0.996	13954.867	19.052%	2856.008	11.907%	0.04803	0.995
Skin-Melanoma::SP103894	159349	0.999	12257.884	7.692%	2314.074	4.096%	0.01191	0.999
Skin-Melanoma::SP83382	58882	0.999	4674.072	7.938%	911.993	4.385%	0.01412	0.999
Skin-Melanoma::SP82451	51533	0.999	3888.552	7.546%	632.895	4.0%	0.01204	0.999
Skin-Melanoma::SP83312	57742	1.0	3702.953	6.413%	595.444	2.996%	0.00865	1.0
Skin-Melanoma::SP82614	57444	0.999	5173.11	9.005%	1086.961	5.369%	0.01454	0.999
Skin-Melanoma::SP82431	373348	0.999	28419.619	7.612%	5813.452	4.901%	0.01438	0.999
Skin-Melanoma::SP82459	78286	0.999	7455.88	9.524%	1806.908	6.05%	0.01629	0.999
Skin-Melanoma::SP82532	212889	0.995	42004.469	19.731%	8789.751	12.843%	0.03877	0.996
Skin-Melanoma::SP83482	68683	0.998	7378.893	10.743%	1421.162	5.919%	0.02104	0.998
Skin-Melanoma::SP104530	71362	0.999	5312.801	7.445%	975.693	4.423%	0.00746	0.999
Skin-Melanoma::SP82644	240513	0.999	20809.317	8.652%	4659.149	4.873%	0.01636	0.999
Skin-Melanoma::SP82988	92423	0.999	7899.683	8.547%	1863.627	5.278%	0.01273	0.998
Skin-Melanoma::SP82461	84719	1.0	6163.345	7.275%	1138.913	3.825%	0.01218	1.0
Skin-Melanoma::SP82900	279814	1.0	16421.824	5.869%	3588.064	3.361%	0.00688	1.0
Skin-Melanoma::SP82399	116295	0.999	8872.889	7.63%	1652.586	3.872%	0.01472	0.999
Skin-Melanoma::SP82417	250745	0.999	26643.37	10.626%	6171.33	6.202%	0.02035	0.999
Skin-Melanoma::SP104056	334004	0.997	47216.584	14.137%	9568.915	8.325%	0.03816	0.997
Skin-Melanoma::SP83083	75677	1.0	5235.611	6.918%	839.624	3.263%	0.01112	0.999
Skin-Melanoma::SP83019	98123	1.0	5995.064	6.11%	1078.568	3.027%	0.01005	1.0
Skin-Melanoma::SP83146	347886	0.999	26839.348	7.715%	5735.382	4.293%	0.01068	0.999
Skin-Melanoma::SP103866	94887	0.999	7864.214	8.288%	1645.66	4.695%	0.01706	0.999
Skin-Melanoma::SP83844	57187	1.0	3419.783	5.98%	595.423	2.992%	0.00809	1.0
Stomach-AdenoCA::SP135287	66574	0.979	10513.554	15.792%	2580.986	20.264%	0.0243	0.971
Stomach-AdenoCA::SP85122	80659	0.997	6490.312	8.047%	1214.558	7.869%	0.00571	0.996
Stomach-AdenoCA::SP84384	118437	0.975	25784.93	21.771%	4836.349	22.051%	0.04562	0.965
Stomach-AdenoCA::SP84491	64707	0.998	5030.858	7.775%	1080.801	6.16%	0.00661	0.998
Stomach-AdenoCA::SP84743	60006	0.992	8022.181	13.369%	1635.002	12.336%	0.02041	0.99
Stomach-AdenoCA::SP84982	64043	0.993	7567.294	11.816%	1211.142	11.931%	0.01279	0.988
Stomach-AdenoCA::SP84392	104620	0.99	13522.218	12.925%	2305.861	13.841%	0.01341	0.984
Stomach-AdenoCA::SP105018	58804	0.979	10898.98	18.534%	1487.653	20.449%	0.02551	0.935
Stomach-AdenoCA::SP84439	389215	0.966	90053.264	23.137%	15123.963	25.764%	0.0577	0.937
Stomach-AdenoCA::SP84922	68029	0.998	4918.294	7.23%	1121.839	5.741%	0.00507	0.998
Uterus-AdenoCA::SP90209	549929	0.965	149491.897	27.184%	39756.461	28.59%	0.06395	0.96
Uterus-AdenoCA::SP93540	65697	0.967	14604.438	22.23%	3008.152	25.714%	0.04289	0.951
Uterus-AdenoCA::SP93227	928218	0.94	361154.67	38.908%	67467.42	34.544%	0.13235	0.923
Uterus-AdenoCA::SP94933	62442	0.976	13045.631	20.892%	2111.169	21.954%	0.03526	0.956
Uterus-AdenoCA::SP92364	115351	0.983	20168.43	17.484%	3663.188	18.134%	0.02751	0.975
Uterus-AdenoCA::SP92659	282262	0.994	51716.945	18.322%	17415.525	13.738%	0.0249	0.994
